,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_prior,param_force_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
35,0.0017223358154296875,0.0005539905240317003,0.000453948974609375,2.8234907503240477e-05,0.9,False,False,"{'alpha': 0.9, 'fit_prior': False, 'force_alpha': False}",0.797752808988764,0.8876404494382022,0.8089887640449438,0.8314606741573033,0.03998905712371277,39
36,0.0014513333638509114,9.814225687317025e-05,0.0004409948984781901,2.8400402284002065e-05,1.0,True,True,"{'alpha': 1.0, 'fit_prior': True, 'force_alpha': True}",0.8089887640449438,0.898876404494382,0.797752808988764,0.8352059925093632,0.04525485383368754,31
37,0.0013384024302164714,0.00012264333488715089,0.00044663747151692707,2.0217683079241336e-05,1.0,True,False,"{'alpha': 1.0, 'fit_prior': True, 'force_alpha': False}",0.8089887640449438,0.898876404494382,0.797752808988764,0.8352059925093632,0.04525485383368754,31
38,0.0012443065643310547,1.4021499136442151e-05,0.0004306634267171224,8.32836135629595e-06,1.0,False,True,"{'alpha': 1.0, 'fit_prior': False, 'force_alpha': True}",0.8089887640449438,0.898876404494382,0.797752808988764,0.8352059925093632,0.04525485383368754,31
39,0.0012115637461344402,9.803871957456267e-06,0.0004380544026692708,4.545958724363674e-06,1.0,False,False,"{'alpha': 1.0, 'fit_prior': False, 'force_alpha': False}",0.8089887640449438,0.898876404494382,0.797752808988764,0.8352059925093632,0.04525485383368754,31
40,0.0014274120330810547,0.00020936925413139921,0.00042128562927246094,1.3284572547000597e-05,1.1,True,True,"{'alpha': 1.1, 'fit_prior': True, 'force_alpha': True}",0.8089887640449438,0.8876404494382022,0.797752808988764,0.8314606741573033,0.03998905712371277,39
41,0.0011969407399495442,1.423385319197784e-05,0.0004253387451171875,1.9077459557275095e-05,1.1,True,False,"{'alpha': 1.1, 'fit_prior': True, 'force_alpha': False}",0.8089887640449438,0.8876404494382022,0.797752808988764,0.8314606741573033,0.03998905712371277,39
42,0.001298348108927409,0.00013146204338352805,0.0004382133483886719,1.0416099980270714e-05,1.1,False,True,"{'alpha': 1.1, 'fit_prior': False, 'force_alpha': True}",0.8089887640449438,0.8876404494382022,0.797752808988764,0.8314606741573033,0.03998905712371277,39
43,0.0012650489807128906,1.4542881893723117e-05,0.00041794776916503906,1.552957431548339e-05,1.1,False,False,"{'alpha': 1.1, 'fit_prior': False, 'force_alpha': False}",0.8089887640449438,0.8876404494382022,0.797752808988764,0.8314606741573033,0.03998905712371277,39
44,0.0013400713602701824,0.00017471731803037478,0.0004273255666097005,1.8063605845231896e-05,1.2000000000000002,True,True,"{'alpha': 1.2000000000000002, 'fit_prior': True, 'force_alpha': True}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
45,0.001325686772664388,9.013448639620595e-05,0.00043884913126627606,1.272409874161778e-05,1.2000000000000002,True,False,"{'alpha': 1.2000000000000002, 'fit_prior': True, 'force_alpha': False}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
46,0.0012404123942057292,2.8582621428735166e-05,0.00042668978373209637,4.6652667113746555e-06,1.2000000000000002,False,True,"{'alpha': 1.2000000000000002, 'fit_prior': False, 'force_alpha': True}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
47,0.0012504259745279949,3.840899547969357e-05,0.00043455759684244793,9.197588767483587e-06,1.2000000000000002,False,False,"{'alpha': 1.2000000000000002, 'fit_prior': False, 'force_alpha': False}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
48,0.002928018569946289,0.0011690361116340419,0.0008656183878580729,0.000570009223338096,1.3,True,True,"{'alpha': 1.3, 'fit_prior': True, 'force_alpha': True}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
49,0.0012729962666829426,1.4466243621057238e-05,0.00043471654256184894,8.566127352186294e-06,1.3,True,False,"{'alpha': 1.3, 'fit_prior': True, 'force_alpha': False}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
50,0.0026264190673828125,0.001387964073700788,0.0007419586181640625,0.00029430363394049384,1.3,False,True,"{'alpha': 1.3, 'fit_prior': False, 'force_alpha': True}",0.8089887640449438,0.8764044943820225,0.8089887640449438,0.8314606741573035,0.031780080053328004,35
51,0.0016767183939615886,0.000407802618598835,0.0010585784912109375,0.0008395694426534012,1.3,False,False,"{'alpha': 1.3, 'fit_prior': False, 'force_alpha': False}",0.8089887640449438,0.8764044943820225,0.8089887640449438,0.8314606741573035,0.031780080053328004,35
52,0.0012531280517578125,1.9498889223585477e-05,0.00044385592142740887,9.830892326448886e-06,1.4000000000000001,True,True,"{'alpha': 1.4000000000000001, 'fit_prior': True, 'force_alpha': True}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
53,0.001580635706583659,0.0003921173340750775,0.00045792261759440106,3.1564034698339076e-05,1.4000000000000001,True,False,"{'alpha': 1.4000000000000001, 'fit_prior': True, 'force_alpha': False}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
54,0.0012630621592203777,1.4764423300480442e-05,0.0004049936930338542,8.19996637657173e-06,1.4000000000000001,False,True,"{'alpha': 1.4000000000000001, 'fit_prior': False, 'force_alpha': True}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
55,0.0012333393096923828,2.5133284027239107e-05,0.0004096031188964844,1.1113136432989963e-05,1.4000000000000001,False,False,"{'alpha': 1.4000000000000001, 'fit_prior': False, 'force_alpha': False}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
56,0.0012325445810953777,0.00012000649178083902,0.00045148531595865887,2.0039771413770656e-05,1.5,True,True,"{'alpha': 1.5, 'fit_prior': True, 'force_alpha': True}",0.8089887640449438,0.8651685393258427,0.797752808988764,0.8239700374531834,0.029490666194800813,59
57,0.001138766606648763,1.4968349722250255e-05,0.00043161710103352863,9.834746319015012e-06,1.5,True,False,"{'alpha': 1.5, 'fit_prior': True, 'force_alpha': False}",0.8089887640449438,0.8651685393258427,0.797752808988764,0.8239700374531834,0.029490666194800813,59
58,0.0028662681579589844,0.0009427895660199449,0.0007755756378173828,0.00034257063560060627,1.5,False,True,"{'alpha': 1.5, 'fit_prior': False, 'force_alpha': True}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
59,0.002633174260457357,0.0010574839623545152,0.0008349418640136719,0.00048071054984540816,1.5,False,False,"{'alpha': 1.5, 'fit_prior': False, 'force_alpha': False}",0.8089887640449438,0.8764044943820225,0.797752808988764,0.8277153558052435,0.03473265354118244,45
